TEIL;LAGER;COUNT;MIN;MAX;AVG
H;42985;92;309000;1916000;434652.17
H;42990;87;307000;1744000;419724.14
D;42998;100;287000;1926000;434210.00
D;43003;100;292000;2087000;401720.00
D;43009;98;292000;2905000;521642.86
B;43014;98;287000;1618000;427224.49
B;43017;101;295000;2027000;403633.66
I;43023;78;480000;2849000;800538.46
I;43024;79;283000;1675000;411518.99
I;43028;80;494000;3013000;723387.50
I;43031;78;489000;1289000;610410.26
I;43034;80;286000;1635000;422150.00
B;43093;100;288000;1356000;374580.00
B;43095;100;288000;1967000;418850.00
D;43102;100;278000;3357000;477580.00
D;43103;98;286000;1615000;367673.47
I;43117;79;288000;2684000;609531.65
I;43118;77;489000;1984000;676402.60
I;43123;78;286000;832000;362653.85
E;43127;100;305000;2871000;481420.00
E;43135;197;303000;3176000;441538.07
E;43138;100;305000;1436000;436900.00
E;43142;100;310000;1369000;407640.00
G;43215;90;280000;1812000;368088.89
G;43216;86;263000;1353000;400360.47
H;43221;90;324000;2825000;548266.67
H;43223;90;308000;1612000;476955.56
C;43227;100;463000;800000;516670.00
K;43430;94;330000;1626000;502702.13
K;43463;99;338000;2834000;569484.85
C;43509;101;464000;1594000;635693.07
C;43511;101;473000;3486000;592643.56
C;43512;101;472000;1609000;603019.80
C;43515;98;463000;2885000;622418.37
C;43516;102;468000;1336000;560990.20
C;43518;100;472000;1316000;529000.00
C;43519;103;409000;2126000;532815.53
K;43523;98;321000;2621000;545295.92
F;43539;89;268000;1602000;457494.38
F;43541;87;279000;1334000;436793.10
F;43543;90;281000;2282000;367933.33
F;43547;90;281000;2021000;375800.00
F;43551;90;280000;2476000;398566.67
F;43552;89;281000;1584000;505112.36
F;43553;89;280000;1789000;382764.04
C;43557;98;407000;3204000;570061.22
C;43560;100;412000;1486000;487410.00
C;43562;100;408000;2887000;697150.00
C;43564;101;413000;2121000;571435.64
C;43568;108;474000;1777000;610111.11
C;43570;101;480000;2660000;651673.27
C;43571;100;473000;1870000;579040.00
G;43574;90;281000;689000;335033.33
G;43577;89;282000;2179000;417033.71
G;43580;91;281000;1630000;375593.41
G;43581;89;281000;1609000;419865.17
G;43583;89;267000;1705000;388191.01
G;43587;89;283000;3095000;466988.76
G;43589;88;281000;3315000;571750.00
H;43592;88;302000;2093000;426227.27
H;43601;88;302000;1438000;445204.55
H;43605;88;308000;2542000;523159.09
H;43608;90;308000;2871000;470544.44
H;43610;92;280000;2432000;497326.09
H;43614;88;307000;1793000;415397.73
H;43621;92;313000;2344000;431945.65
H;43624;90;309000;1612000;431477.78
H;43625;85;308000;1283000;470447.06
H;43628;89;308000;983000;450494.38
H;43630;88;307000;2676000;509136.36
D;43632;98;274000;1750000;353683.67
D;43636;98;289000;2803000;413693.88
D;43638;100;287000;3084000;447420.00
D;43641;100;284000;2074000;446990.00
I;43646;81;278000;1333000;401925.93
I;43649;80;500000;1270000;602287.50
I;43651;81;263000;2271000;386740.74
I;43655;80;428000;2213000;547537.50
I;43658;78;487000;1509000;613410.26
I;43663;80;412000;2285000;587712.50
I;43664;81;284000;1833000;380012.35
I;43667;80;430000;2460000;616125.00
I;43671;76;476000;2803000;737263.16
I;43673;84;472000;3226000;727833.33
B;43674;101;296000;2933000;463059.41
B;43677;98;289000;2176000;429755.10
B;43680;96;278000;3537000;611083.33
B;43682;102;289000;3250000;511990.20
B;43684;100;286000;2545000;458540.00
B;43687;100;301000;3169000;502300.00
B;43688;97;288000;3594000;643432.99
B;43690;101;285000;2311000;524871.29
G;43735;90;280000;2631000;438911.11
G;43736;90;282000;1860000;373600.00
G;43738;91;266000;1589000;383615.38
G;43742;91;283000;2459000;406000.00
K;43748;97;330000;3049000;489113.40
K;43749;91;305000;3241000;596032.97
K;43752;96;329000;3200000;606531.25
K;43759;99;307000;2490000;454070.71
K;43760;99;327000;2580000;563121.21
C;43773;101;401000;2269000;526970.30
C;43776;99;411000;1823000;521787.88
C;43779;100;420000;2761000;616700.00
D;43801;100;291000;2873000;498150.00
D;43804;100;287000;3044000;456180.00
D;43805;100;288000;1777000;376650.00
D;43808;101;287000;2252000;473207.92
E;43811;100;304000;2265000;475330.00
E;43812;100;312000;2114000;456700.00
E;43815;98;288000;1152000;422102.04
E;43817;96;317000;1893000;439312.50
F;43902;91;284000;1822000;373296.70
F;43903;90;285000;2844000;416033.33
F;43905;86;269000;1222000;407930.23
F;43914;81;288000;3012000;440296.30
C;43919;96;418000;1537000;545197.92
C;43921;97;416000;2286000;555814.43
C;43924;100;413000;2656000;507740.00
C;43926;103;417000;3252000;555446.60
C;43928;100;416000;2328000;580610.00
C;43930;100;412000;3084000;588810.00
G;43934;90;278000;3106000;451577.78
G;43936;88;278000;1163000;417000.00
G;43938;90;280000;1674000;443655.56
G;43939;88;281000;1793000;416454.55
K;43944;98;318000;2812000;598387.76
K;43948;100;307000;3255000;678400.00
K;43952;100;323000;3447000;806070.00
F;43957;90;281000;1162000;437533.33
F;43960;90;278000;3537000;466400.00
F;43961;90;280000;2032000;430322.22
F;43965;89;284000;1512000;432966.29
F;43967;87;283000;1064000;362965.52
H;43984;90;318000;1752000;421544.44
H;43989;91;311000;2151000;457747.25
H;43991;88;310000;2637000;554022.73
G;43997;91;281000;2738000;464461.54
G;44000;92;281000;2296000;468728.26
C;44004;101;416000;1918000;549841.58
C;44006;98;413000;1712000;496857.14
C;44008;100;413000;1699000;510660.00
C;44011;98;405000;1162000;497367.35
E;44019;98;305000;3059000;487877.55
E;44021;101;312000;2454000;469316.83
E;44026;97;298000;2829000;474443.30
E;44028;101;306000;2123000;442267.33
I;44065;80;283000;1850000;376137.50
I;44068;80;286000;1571000;485212.50
I;44074;87;442000;1962000;683114.94
I;44079;76;429000;931000;487565.79
I;44080;80;287000;3118000;466562.50
I;44081;81;287000;2318000;427123.46
I;44083;80;428000;2502000;546162.50
B;44086;100;292000;2509000;407140.00
B;44088;100;290000;1705000;394460.00
B;44090;96;287000;3059000;551572.92
D;44093;98;286000;1872000;430775.51
D;44096;98;278000;1469000;390887.76
D;44097;99;288000;2721000;432000.00
D;44100;96;273000;1955000;444114.58
D;44102;101;288000;3177000;541762.38
D;44105;100;288000;2835000;429290.00
H;44118;90;303000;3101000;492355.56
H;44119;91;301000;2828000;510802.20
H;44121;86;302000;1293000;429895.35
H;44124;92;306000;2280000;483826.09
K;44127;101;321000;2354000;497841.58
K;44129;100;320000;2976000;546580.00
K;44133;98;324000;2358000;533173.47
K;44138;100;318000;2504000;500270.00
K;44142;97;324000;1756000;582030.93
K;44145;100;326000;3285000;501080.00
K;44148;100;306000;2058000;491180.00
K;44149;100;342000;2890000;487920.00
K;44153;98;299000;2685000;552642.86
K;44157;95;323000;2040000;487031.58
C;44161;100;425000;1820000;535550.00
C;44162;96;418000;1545000;491854.17
C;44168;97;424000;2906000;515505.15
C;44171;98;412000;2874000;514591.84
C;44173;100;423000;1888000;561500.00
C;44175;98;424000;2869000;565408.16
F;44178;88;285000;2834000;496227.27
F;44179;91;284000;1926000;519329.67
F;44183;89;284000;1141000;402280.90
F;44185;90;286000;3213000;521844.44
F;44189;90;281000;3243000;446811.11
C;44191;100;424000;3503000;595380.00
C;44194;100;416000;1506000;524240.00
C;44196;97;421000;1852000;516195.88
C;44198;98;419000;3115000;607806.12
C;44200;100;425000;1959000;571800.00
C;44201;103;408000;2125000;526621.36
G;44205;90;281000;1346000;432877.78
G;44208;92;282000;1596000;477282.61
G;44214;90;283000;2261000;411522.22
E;44256;103;316000;1605000;434776.70
E;44258;95;316000;967000;390884.21
E;44263;99;300000;2193000;498060.61
E;44265;98;302000;1646000;430734.69
E;44268;100;302000;2689000;447710.00
B;44326;96;292000;1131000;369177.08
B;44330;101;286000;2936000;494039.60
B;44332;101;291000;2566000;446207.92
B;44336;101;301000;3167000;599891.09
B;44340;99;280000;1772000;455171.72
B;44344;101;287000;2771000;449514.85
B;44345;96;287000;3305000;537156.25
B;44352;100;287000;1750000;377010.00
B;44356;100;287000;3148000;461710.00
D;44361;99;231000;2653000;464858.59
D;44365;100;286000;1979000;447440.00
D;44375;102;287000;2807000;482715.69
I;44386;78;289000;1502000;387384.62
I;44390;80;284000;2540000;449650.00
I;44396;78;439000;3506000;673320.51
I;44399;80;283000;3046000;441387.50
I;44401;82;286000;3130000;562109.76
I;44404;80;269000;2509000;535212.50
I;44411;80;286000;1005000;420050.00
I;44418;80;284000;1782000;407637.50
I;44421;81;284000;1219000;438061.73
H;44431;90;318000;3176000;487833.33
H;44435;94;309000;2014000;459446.81
H;44442;86;308000;1656000;487953.49
H;44446;88;306000;3312000;629954.55
H;44450;88;315000;1571000;482875.00
H;44451;85;302000;3167000;499682.35
G;44454;90;282000;2418000;486411.11
G;44457;91;285000;1255000;404769.23
G;44461;91;283000;2148000;488241.76
G;44465;94;282000;3563000;454138.30
G;44467;89;281000;3219000;528056.18
G;44470;90;280000;2301000;370444.44
F;44472;90;284000;3464000;672977.78
F;44476;88;282000;2675000;444363.64
F;44479;90;284000;1693000;367033.33
D;44503;98;286000;960000;349040.82
D;44505;97;286000;3000000;469216.49
D;44506;99;290000;3039000;460707.07
C;44516;100;431000;839000;481900.00
C;44519;102;425000;2066000;540137.25
C;44522;100;430000;2335000;527150.00
K;44526;97;326000;1788000;523453.61
K;44531;101;322000;2629000;502801.98
E;44536;100;306000;2651000;447710.00
E;44542;98;284000;2625000;564142.86
E;44545;101;314000;2847000;493475.25
E;44553;100;305000;2450000;451320.00
G;44561;89;287000;1322000;487932.58
H;44564;83;318000;2584000;491734.94
H;44568;90;306000;3574000;500300.00
E;44612;100;304000;2486000;453790.00
E;44613;100;307000;2830000;461910.00
E;44616;101;305000;2375000;463594.06
I;44629;81;290000;1426000;428049.38
I;44631;80;282000;2178000;415412.50
I;44635;80;448000;3577000;664812.50
I;44640;78;439000;1274000;609935.90
I;44642;78;284000;2419000;511500.00
I;44643;80;286000;1749000;580225.00
I;44647;80;285000;964000;367325.00
B;44650;99;287000;1912000;487595.96
D;44656;102;288000;2838000;407019.61
D;44658;100;283000;3006000;528380.00
D;44660;102;287000;2633000;490176.47
C;44664;99;431000;1206000;512222.22
C;44669;99;423000;2216000;545222.22
C;44670;100;430000;1997000;554510.00
C;44673;99;433000;1671000;525838.38
H;44685;95;309000;1733000;470126.32
C;44691;97;426000;963000;505010.31
C;44699;97;432000;1241000;521731.96
C;44701;101;425000;2076000;564732.67
C;44705;99;425000;1178000;509919.19
C;44711;100;432000;1943000;516450.00
F;44717;88;282000;869000;376727.27
F;44720;90;283000;2196000;418966.67
F;44724;90;284000;3501000;396866.67
F;44728;90;283000;1370000;427366.67
G;44737;86;281000;1490000;416255.81
G;44741;88;285000;1347000;447352.27
G;44744;90;288000;2191000;434744.44
G;44749;95;284000;2579000;492157.89
K;44752;99;329000;2079000;539838.38
K;44754;99;321000;2462000;610545.45
K;44758;97;323000;1419000;468278.35
K;44762;98;322000;1243000;453969.39
E;44772;100;310000;1784000;430070.00
D;44775;101;280000;3302000;504138.61
B;44787;100;290000;839000;340580.00
B;44789;102;291000;2614000;442745.10
H;44794;92;307000;1194000;473913.04
H;44796;85;293000;2580000;652141.18
F;44800;90;282000;948000;348266.67
F;44803;88;284000;2505000;485090.91
E;44815;100;315000;2493000;467260.00
I;44848;80;266000;2284000;419700.00
I;44851;79;289000;1647000;424177.22
D;44855;98;289000;1647000;380438.78
D;44859;100;276000;2687000;432590.00
B;44871;101;290000;1316000;403831.68
B;44872;99;290000;1325000;444676.77
B;44876;100;288000;1272000;431570.00
C;44879;101;433000;2533000;524138.61
C;44882;100;432000;3029000;574070.00
C;44883;104;431000;790000;487250.00
H;44890;90;318000;2240000;446966.67
H;44894;90;309000;2601000;481800.00
H;44897;90;302000;2338000;502222.22
C;44903;96;430000;2796000;598729.17
C;44905;100;430000;2793000;555030.00
F;44910;87;284000;1625000;417390.80
G;44918;90;282000;2590000;430877.78
G;44923;90;283000;2090000;404933.33
G;44925;90;282000;782000;356522.22
G;44929;90;282000;2166000;437200.00
E;44932;100;306000;2140000;439800.00
E;44935;101;306000;3418000;472930.69
E;44938;97;311000;2786000;499484.54
D;44963;100;279000;2770000;466080.00
D;44967;100;289000;1598000;388360.00
D;44971;100;289000;766000;353910.00
F;44975;90;284000;2757000;461400.00
F;44979;90;282000;800000;372066.67
F;44984;90;284000;2042000;439866.67
F;44986;88;285000;3015000;436920.45
K;44991;95;325000;3236000;524821.05
K;44998;101;323000;2315000;554168.32
K;45002;98;325000;1372000;450897.96
E;45020;100;281000;1465000;420110.00
E;45026;100;293000;1991000;419380.00
I;45058;79;445000;1119000;575784.81
I;45060;80;289000;685000;347325.00
B;45078;101;290000;2523000;499297.03
B;45081;100;291000;1931000;442660.00
B;45087;99;278000;1224000;393101.01
C;45146;98;433000;2771000;606714.29
C;45147;107;433000;1199000;509093.46
C;45151;99;433000;1326000;522121.21
C;45152;100;431000;1731000;513900.00
C;45154;100;433000;3066000;581940.00
C;45156;100;441000;1017000;492280.00
H;45160;91;319000;1498000;417956.04
H;45163;91;297000;2679000;609747.25
H;45165;90;308000;1901000;429444.44
H;45168;88;312000;2878000;506238.64
H;45179;90;310000;783000;378233.33
C;45191;101;432000;1207000;503930.69
C;45194;100;441000;2420000;626720.00
C;45198;98;430000;2018000;545020.41
C;45202;99;426000;2469000;568434.34
C;45204;100;432000;894000;477450.00
F;45212;90;284000;2126000;402711.11
F;45214;91;285000;2281000;384285.71
F;45219;90;285000;2104000;423655.56
G;45229;90;280000;2151000;446344.44
G;45231;92;282000;1523000;394358.70
K;45237;100;326000;2601000;588730.00
K;45238;101;320000;2635000;599069.31
K;45244;97;322000;1514000;472690.72
K;45249;98;326000;1940000;588571.43
E;45255;96;312000;2706000;467083.33
E;45256;100;311000;1415000;396490.00
E;45259;100;303000;2608000;478670.00
E;45260;101;301000;2760000;472900.99
E;45264;97;271000;2363000;473268.04
E;45266;100;310000;1571000;398710.00
E;45267;99;302000;2075000;424929.29
I;45312;80;454000;1135000;553937.50
I;45314;80;455000;2974000;613862.50
I;45318;81;455000;1998000;699728.40
I;45321;77;289000;2691000;562233.77
I;45327;80;454000;2099000;589250.00
I;45331;80;288000;1690000;398037.50
D;45335;98;272000;3343000;543418.37
D;45338;98;287000;3124000;472377.55
D;45339;100;286000;2420000;468980.00
B;45354;101;287000;1627000;401326.73
B;45356;99;291000;2438000;507424.24
H;45362;90;310000;3580000;554744.44
H;45366;88;296000;2429000;519238.64
G;45372;90;284000;1841000;406211.11
G;45374;90;284000;1607000;491355.56
G;45407;90;285000;1885000;413900.00
E;45437;100;319000;3542000;459660.00
E;45439;98;305000;1015000;368897.96
E;45445;98;305000;2800000;466520.41
E;45447;94;324000;1261000;452723.40
I;45469;82;441000;1791000;596500.00
I;45471;84;288000;720000;352428.57
I;45474;36;292000;2026000;610916.67
D;45482;101;287000;2353000;377524.75
D;45490;98;289000;2656000;485091.84
D;45495;100;290000;1654000;399340.00
D;45501;98;288000;1059000;387255.10
D;45504;100;293000;3152000;398790.00
D;45506;90;287000;2013000;446466.67
B;45511;98;290000;1476000;378071.43
B;45515;97;290000;2595000;405000.00
B;45519;100;289000;1228000;378380.00
B;45521;97;290000;1423000;382742.27
B;45523;101;289000;2382000;440861.39
C;45527;58;444000;830000;509948.28
C;45529;100;435000;798000;478510.00
C;45531;100;438000;3593000;644710.00
C;45533;99;445000;2449000;539484.85
H;45537;91;320000;2515000;558461.54
H;45540;35;311000;1287000;449742.86
H;45544;87;322000;1605000;435988.51
H;45546;89;311000;2104000;478202.25
C;45551;99;438000;2476000;563767.68
C;45552;100;442000;3170000;577440.00
C;45554;95;433000;2348000;712694.74
G;45559;88;286000;1440000;385443.18
G;45561;87;286000;2043000;444459.77
G;45564;90;288000;2167000;380155.56
F;45567;85;289000;1523000;491000.00
F;45576;90;285000;2527000;437244.44
K;45584;96;324000;2334000;522322.92
K;45588;100;324000;930000;418830.00
K;45596;98;320000;2445000;585326.53
E;45692;99;320000;902000;378676.77
A;45696;92;316000;3310000;1022630.43
E;45696;97;305000;3077000;481391.75
I;45732;78;290000;1798000;452897.44
I;45733;80;367000;2219000;655487.50
I;45737;79;483000;1695000;619772.15
I;45741;74;469000;1666000;701364.86
I;45742;80;469000;2791000;614087.50
B;45746;78;290000;3430000;477923.08
B;45750;78;289000;1221000;371397.44
B;45753;99;292000;2681000;431676.77
B;45757;96;291000;1940000;426927.08
D;45764;100;289000;2448000;425400.00
D;45765;99;280000;1983000;510171.72
D;45769;96;292000;2819000;489833.33
D;45774;98;301000;2240000;371530.61
D;45775;98;286000;1313000;386244.90
C;45778;93;436000;3229000;649150.54
C;45780;99;444000;2389000;568323.23
C;45782;103;427000;2704000;566077.67
C;45784;99;443000;1569000;562494.95
H;45794;90;300000;1245000;436266.67
H;45796;86;312000;1121000;461511.63
H;45798;94;310000;2234000;481851.06
H;45801;104;300000;3593000;733807.69
C;45807;100;438000;3384000;588020.00
C;45811;96;444000;1939000;588625.00
C;45812;98;433000;3268000;549755.10
C;45815;100;444000;2737000;570590.00
F;45820;90;285000;1135000;381555.56
F;45821;87;282000;1931000;444597.70
F;45824;89;285000;1241000;439853.93
F;45828;88;288000;2689000;437977.27
F;45831;87;287000;2830000;426827.59
G;45836;90;283000;2202000;461566.67
G;45838;88;282000;3393000;400250.00
G;45841;90;288000;1231000;390588.89
G;45845;88;287000;998000;397068.18
K;45850;99;329000;636000;390606.06
K;45857;99;329000;2475000;487242.42
K;45862;100;329000;2874000;548570.00
E;45870;96;305000;515000;358395.83
E;45871;100;296000;2880000;466740.00
E;45878;97;305000;2166000;431298.97
E;45879;97;306000;2080000;433175.26
I;45915;84;285000;1584000;412726.19
I;45916;72;470000;2881000;673444.44
I;45920;80;485000;3386000;893687.50
I;45923;79;474000;3116000;741696.20
I;45928;76;473000;832000;534671.05
D;45951;98;287000;1507000;386010.20
D;45955;102;289000;892000;407950.98
D;45958;96;286000;2734000;565416.67
D;45960;98;290000;2585000;453734.69
B;45968;104;290000;2243000;548326.92
B;45972;99;300000;2004000;421888.89
B;45975;103;284000;2724000;563883.50
B;45981;101;295000;1855000;489712.87
C;46017;101;451000;2609000;564594.06
C;46021;99;443000;2355000;574080.81
C;46025;96;450000;1676000;548687.50
C;46026;84;449000;1081000;517571.43
H;46034;92;286000;1158000;434739.13
H;46041;89;306000;2044000;508842.70
H;46046;93;305000;3014000;622376.34
H;46048;89;303000;1882000;444112.36
C;46051;97;439000;815000;499958.76
C;46059;95;453000;2231000;626600.00
C;46062;100;455000;2546000;644640.00
C;46068;98;462000;3160000;640744.90
C;46070;98;457000;3298000;617928.57
F;46076;89;283000;2140000;408011.24
F;46077;89;286000;1386000;404112.36
F;46079;88;281000;1833000;442295.45
F;46081;90;283000;811000;385988.89
G;46084;89;286000;1335000;368191.01
G;46087;84;283000;2204000;431511.90
G;46090;88;287000;1111000;399727.27
G;46092;88;285000;1384000;404693.18
G;46095;87;284000;1959000;441482.76
K;46099;94;321000;1249000;435851.06
K;46105;103;321000;1866000;494466.02
K;46112;99;328000;3057000;555838.38
K;46115;97;328000;692000;402432.99
E;46120;95;313000;2782000;498189.47
E;46124;99;304000;1079000;386373.74
I;46153;81;288000;862000;385320.99
I;46157;79;293000;2063000;473582.28
I;46161;80;298000;2591000;522750.00
D;46171;100;272000;2672000;427670.00
D;46176;100;287000;1168000;385000.00
D;46181;100;273000;1755000;408200.00
B;46186;99;293000;2641000;508101.01
B;46188;99;287000;1569000;392414.14
B;46194;102;292000;3301000;595460.78
C;46196;97;449000;1960000;559164.95
C;46201;103;450000;1959000;528000.00
H;46209;88;313000;2735000;659181.82
H;46212;88;313000;1621000;488545.45
H;46215;88;303000;1674000;525375.00
C;46224;98;458000;973000;515785.71
F;46231;90;284000;2918000;465955.56
F;46237;89;288000;2062000;411247.19
F;46239;89;282000;2047000;373786.52
G;46246;90;282000;3035000;493600.00
G;46250;90;283000;2524000;469733.33
G;46254;90;282000;2927000;437188.89
K;46273;97;322000;2849000;634721.65
G;46277;89;283000;2660000;379640.45
K;46280;99;322000;1721000;470070.71
K;46286;95;324000;829000;397442.11
E;46318;100;318000;2357000;463660.00
E;46323;99;310000;2218000;460454.55
E;46325;100;308000;1468000;439740.00
I;46353;80;289000;2361000;514275.00
I;46356;80;482000;2016000;664012.50
I;46363;78;482000;1373000;622807.69
I;46367;80;286000;1988000;433600.00
I;46371;78;272000;1344000;373205.13
D;46375;98;291000;1031000;350387.76
D;46381;100;288000;2481000;401550.00
D;46382;100;287000;1786000;368080.00
D;46387;103;294000;3092000;455126.21
D;46388;100;289000;1212000;361400.00
K;46390;100;339000;2601000;547440.00
B;46392;97;288000;1810000;371711.34
B;46394;100;287000;2066000;367300.00
C;46401;97;458000;1966000;571247.42
C;46403;104;459000;822000;489423.08
C;46410;103;458000;2610000;560320.39
C;46411;98;455000;737000;505214.29
C;46415;100;462000;3435000;594420.00
H;46421;90;318000;2231000;483788.89
H;46425;88;307000;1891000;458625.00
H;46426;84;307000;1462000;497880.95
H;46431;95;306000;3246000;499736.84
H;46435;85;313000;2811000;634129.41
C;46439;98;452000;1884000;556836.73
C;46440;100;451000;1135000;528410.00
F;46446;90;288000;1790000;406322.22
F;46448;90;283000;2073000;444266.67
F;46451;88;289000;935000;410272.73
F;46453;90;282000;2985000;474466.67
F;46458;90;290000;3513000;475033.33
G;46464;88;284000;2218000;452068.18
G;46465;89;285000;875000;369797.75
G;46468;94;282000;2099000;425861.70
G;46471;90;281000;760000;351033.33
G;46474;90;284000;1847000;468255.56
G;46477;88;282000;2436000;427284.09
K;46480;100;323000;1616000;499560.00
K;46485;99;310000;1221000;470141.41
K;46489;99;323000;2052000;470151.52
I;46527;80;499000;1046000;563325.00
I;46530;81;304000;1440000;556987.65
I;46532;80;497000;1200000;567425.00
I;46534;78;290000;2518000;446756.41
I;46536;80;288000;2795000;444037.50
E;46633;100;314000;1413000;430100.00
E;46635;100;309000;2481000;477200.00
E;46638;98;320000;1497000;417408.16
E;46640;96;309000;3392000;703239.58
E;46643;100;320000;2541000;433410.00
I;46681;79;481000;2182000;627860.76
I;46682;80;458000;1591000;668700.00
B;46691;102;284000;3096000;507627.45
B;46693;103;284000;2711000;521786.41
B;46696;99;291000;980000;368656.57
B;46700;103;291000;3268000;556747.57
D;46708;97;293000;2661000;491824.74
D;46714;100;294000;1228000;381780.00
D;46717;100;293000;2956000;418580.00
C;46734;102;463000;2940000;540696.08
C;46740;100;450000;3166000;571720.00
C;46746;100;456000;2015000;577760.00
C;46747;99;453000;1889000;522353.54
H;46751;90;316000;2734000;449288.89
H;46759;89;315000;3399000;645955.06
H;46761;95;315000;2997000;567957.89
H;46772;85;316000;2628000;517788.24
H;46774;88;307000;1673000;433704.55
H;46781;90;307000;1167000;433066.67
C;46783;100;458000;1519000;529600.00
C;46787;98;460000;2021000;582897.96
C;46789;100;460000;2087000;559520.00
G;46796;90;282000;921000;364611.11
G;46798;90;284000;2560000;444744.44
F;46801;88;285000;2122000;402943.18
F;46803;90;283000;1215000;377622.22
F;46805;90;286000;3436000;448644.44
F;46809;90;286000;2658000;453566.67
F;46815;90;287000;1140000;393488.89
K;46821;96;323000;3495000;614447.92
K;46827;99;324000;3536000;588020.20
K;46832;100;322000;2637000;543810.00
K;46835;95;324000;2263000;473884.21
K;46839;90;319000;2961000;557777.78
K;46844;100;320000;3423000;575540.00
K;46848;96;326000;1455000;466989.58
K;46852;101;322000;1424000;452039.60
E;46856;103;307000;2314000;527446.60
E;46858;98;293000;1582000;440091.84
E;46861;100;304000;2780000;461070.00
E;46863;100;296000;1567000;454750.00
E;46866;100;307000;2861000;464290.00
B;46947;102;286000;2451000;508558.82
B;46951;101;287000;1965000;400475.25
B;46954;100;209000;1363000;408100.00
B;46957;99;285000;1591000;402303.03
D;46963;100;284000;2378000;396170.00
D;46968;100;288000;1780000;422280.00
D;46970;98;273000;3159000;496908.16
I;46976;80;488000;2576000;659612.50
I;46980;80;488000;2508000;636225.00
I;46990;82;483000;2294000;624060.98
I;46993;78;462000;2009000;806910.26
I;46997;80;460000;2388000;646187.50
I;47001;79;482000;1283000;605822.78
C;47004;100;457000;2298000;538830.00
C;47006;100;463000;2229000;581860.00
C;47010;98;460000;1296000;522959.18
C;47011;101;467000;1258000;519019.80
C;47016;99;468000;3287000;579888.89
G;47026;90;281000;2720000;387111.11
G;47028;90;282000;1980000;397500.00
G;47031;91;284000;1631000;416505.49
C;47034;100;455000;3133000;574320.00
C;47036;100;463000;2866000;587910.00
C;47038;100;460000;1332000;569440.00
C;47041;99;458000;1442000;536474.75
F;47043;88;286000;1584000;402227.27
F;47045;90;285000;1764000;384955.56
F;47047;88;285000;1710000;506522.73
F;47052;88;285000;3486000;523068.18
F;47053;90;286000;3293000;467355.56
H;47061;87;316000;2129000;445080.46
H;47064;90;314000;795000;382144.44
H;47069;92;317000;2675000;453445.65
H;47073;91;307000;2916000;568626.37
H;47078;92;315000;1579000;421065.22
H;47079;89;298000;2645000;488258.43
B;47116;100;292000;2731000;421660.00
B;47123;102;285000;3111000;456911.76
B;47124;98;300000;2900000;423530.61
B;47134;99;223000;3199000;456727.27
B;47135;101;289000;3013000;499653.47
D;47147;96;290000;1543000;459093.75
D;47155;98;287000;1913000;472020.41
D;47157;100;288000;2155000;404060.00
D;47161;100;295000;2825000;464880.00
D;47164;103;290000;938000;354097.09
C;47250;101;462000;1135000;521594.06
C;47252;97;465000;1021000;532804.12
C;47254;101;467000;1553000;525782.18
C;47256;95;402000;2718000;544010.53
F;47264;90;284000;2070000;433888.89
F;47268;90;290000;3064000;456611.11
C;47271;101;467000;1399000;557425.74
C;47277;98;468000;2477000;549122.45
C;47279;100;403000;1590000;468460.00
C;47282;102;403000;3474000;548176.47
C;47284;100;397000;2408000;510990.00
G;47287;90;282000;2409000;408266.67
G;47289;89;282000;3478000;365921.35
G;47292;90;285000;2169000;521866.67
G;47296;88;281000;2079000;394465.91
G;47297;88;274000;1246000;395488.64
I;47307;79;283000;2063000;498632.91
I;47313;81;295000;2545000;628444.44
I;47318;81;281000;2205000;509716.05
I;47322;83;283000;3149000;513373.49
I;47326;81;283000;2633000;483123.46
E;47331;98;296000;1888000;542102.04
E;47333;100;318000;1753000;480770.00
E;47337;102;307000;2815000;466333.33
E;47339;100;316000;2273000;421060.00
E;47342;101;319000;2776000;447485.15
E;47344;98;308000;1564000;435489.80
B;47406;99;295000;3126000;565616.16
B;47407;101;293000;2880000;439574.26
B;47413;100;296000;2892000;483940.00
B;47415;99;300000;2762000;535646.46
G;47443;92;282000;1639000;428728.26
G;47446;90;282000;3579000;426977.78
G;47452;88;282000;1587000;445852.27
G;47456;90;282000;2698000;425600.00
G;47459;90;282000;1645000;457577.78
C;47462;100;467000;1378000;546030.00
C;47467;99;409000;2945000;580949.49
C;47471;105;391000;2587000;563447.62
C;47474;100;403000;923000;452150.00
F;47476;90;286000;2206000;392677.78
F;47485;91;293000;2097000;476164.84
F;47489;90;287000;771000;373266.67
F;47496;88;289000;2624000;439090.91
C;47502;99;404000;1469000;468303.03
C;47506;99;396000;2184000;519626.26
C;47508;98;403000;1176000;462806.12
C;47513;98;404000;2601000;569306.12
K;47522;97;326000;1134000;433381.44
K;47533;95;322000;3162000;559336.84
K;47547;97;325000;3112000;517618.56
K;47557;103;340000;1999000;514077.67
K;47560;100;324000;2171000;460830.00
K;47564;98;324000;1213000;406295.92
K;47570;100;326000;2504000;474800.00
H;47579;88;308000;1529000;452772.73
H;47589;89;314000;1551000;401977.53
H;47595;88;324000;2570000;498068.18
H;47597;90;310000;787000;400477.78
H;47601;88;323000;1026000;421000.00
F;47606;88;285000;2487000;470261.36
F;47613;90;292000;3291000;446344.44
F;47619;90;281000;1582000;382244.44
