TEIL;FA;COUNT;MIN;MAX;AVG;MIN_O;MAX_O;AVG_O
I;5887;80;636000;2389000;873387.50;1;1;1.00
I;6631;80;292000;2256000;444625.00;1;1;1.00
I;9236;80;291000;1204000;406187.50;1;1;1.00
I;6630;78;291000;1337000;495769.23;1;1;1.00
I;6584;78;263000;2998000;442769.23;1;1;1.00
I;5966;83;627000;3217000;986000.00;1;2;1.04
I;7792;80;477000;3256000;720300.00;1;1;1.00
I;6711;80;481000;1667000;626175.00;1;1;1.00
I;8592;76;462000;2009000;767434.21;1;1;1.00
I;6260;77;436000;2670000;620519.48;1;1;1.00
I;8387;78;272000;1344000;376217.95;1;1;1.00
I;9069;81;287000;639000;357481.48;1;2;1.01
I;6787;80;290000;2597000;432400.00;1;1;1.00
I;7696;80;462000;3255000;603475.00;1;1;1.00
I;8588;80;488000;2576000;667462.50;1;1;1.00
I;5837;80;286000;1344000;420937.50;1;1;1.00
I;7522;77;287000;1793000;506324.68;1;1;1.00
I;8756;83;285000;2964000;497939.76;1;4;1.06
I;6577;78;295000;2571000;518871.79;1;1;1.00
I;7612;81;451000;1488000;558098.77;1;2;1.01
I;7199;80;293000;2450000;420025.00;1;1;1.00
I;7445;81;570000;1631000;651049.38;1;2;1.01
I;6039;72;295000;1711000;594236.11;1;1;1.00
I;6116;80;299000;2156000;428562.50;1;1;1.00
I;7202;81;289000;2309000;431827.16;1;2;1.01
I;6713;80;483000;2906000;710137.50;1;1;1.00
I;8138;80;448000;3577000;664812.50;1;1;1.00
I;7521;80;287000;2903000;467862.50;1;1;1.00
I;7361;80;291000;1438000;388000.00;1;1;1.00
I;6199;80;397000;1802000;535125.00;1;1;1.00
I;9336;80;284000;1340000;398200.00;1;1;1.00
I;6416;80;423000;3504000;612537.50;1;2;1.01
I;7962;80;476000;2803000;773487.50;1;1;1.00
I;8384;79;285000;1584000;401367.09;1;2;1.03
I;9635;80;284000;2458000;431450.00;1;1;1.00
I;9340;80;285000;690000;338612.50;1;1;1.00
I;7205;81;532000;2615000;702222.22;1;2;1.01
I;7360;78;292000;2596000;509935.90;1;1;1.00
I;8383;77;451000;2881000;655090.91;1;1;1.00
I;7439;80;285000;3296000;459262.50;1;1;1.00
I;7789;81;451000;2921000;601703.70;1;2;1.01
I;7442;80;282000;2708000;489400.00;1;1;1.00
I;8854;81;288000;935000;391246.91;1;2;1.01
I;9540;79;283000;1014000;421367.09;1;1;1.00
I;6879;77;472000;3599000;734714.29;1;1;1.00
I;6119;80;299000;1422000;447937.50;1;1;1.00
I;7695;80;420000;1065000;553525.00;1;1;1.00
I;8488;80;482000;2016000;664012.50;1;1;1.00
K;5839;100;370000;3182000;506420.00;1;1;1.00
K;7312;99;333000;3481000;641878.79;1;1;1.00
K;7390;97;325000;2448000;525010.31;1;1;1.00
K;6291;99;404000;2689000;796393.94;1;2;1.01
K;6297;99;329000;3067000;585636.36;1;1;1.00
K;6367;96;332000;1649000;555333.33;1;1;1.00
K;8009;95;323000;2040000;492168.42;1;1;1.00
K;5996;98;405000;1895000;602642.86;1;1;1.00
K;6149;100;378000;1889000;572560.00;1;1;1.00
K;6534;100;335000;2112000;569350.00;1;2;1.02
K;6222;93;385000;1356000;561258.06;1;1;1.00
K;5917;101;375000;3498000;754207.92;1;3;1.07
K;7911;95;320000;2621000;482726.32;1;1;1.00
K;7910;100;330000;3049000;544520.00;1;1;1.00
K;8167;98;323000;2097000;493000.00;1;1;1.00
K;7744;98;336000;2302000;527132.65;1;1;1.00
K;8423;102;327000;2601000;545019.61;1;1;1.00
K;8527;90;319000;2961000;477500.00;1;1;1.00
K;8636;92;322000;1160000;442456.52;1;1;1.00
K;8533;100;324000;2171000;459330.00;1;1;1.00
K;6373;97;327000;3161000;546216.49;1;2;1.01
K;8634;97;320000;1106000;440783.51;1;1;1.00
K;8805;97;335000;1678000;489494.85;1;1;1.00
K;8429;97;324000;3495000;611422.68;1;1;1.00
K;8806;99;324000;1595000;489525.25;1;2;1.01
K;6069;92;376000;2572000;673054.35;1;2;1.01
K;8897;98;326000;1141000;453051.02;1;1;1.00
K;8903;98;323000;1537000;501673.47;1;1;1.00
K;9009;96;326000;3599000;577177.08;1;2;1.03
K;9189;95;328000;3084000;512989.47;1;1;1.00
K;7647;100;335000;3113000;545560.00;1;1;1.00
K;8426;97;333000;2637000;481247.42;1;1;1.00
K;8535;100;328000;2504000;480120.00;1;1;1.00
K;9479;100;316000;2648000;549450.00;1;1;1.00
K;7475;100;330000;3067000;634660.00;1;1;1.00
K;6075;102;405000;3040000;673617.65;1;2;1.04
K;9485;99;324000;1907000;525828.28;1;2;1.01
K;6453;103;333000;2978000;607223.30;1;2;1.03
K;9584;98;320000;2068000;640897.96;1;1;1.00
K;8531;97;324000;1134000;425701.03;1;1;1.00
K;9672;98;318000;1041000;447826.53;1;1;1.00
K;5841;99;370000;1853000;571575.76;1;2;1.01
K;7094;100;335000;3127000;616460.00;1;1;1.00
K;6667;100;350000;2739000;484330.00;1;1;1.00
K;6612;108;336000;3006000;753490.74;1;3;1.11
K;6368;96;331000;2942000;484854.17;1;1;1.00
K;7093;94;331000;2942000;518446.81;1;2;1.01
K;7317;100;337000;3119000;656990.00;1;1;1.00
K;7559;101;326000;1336000;435732.67;1;2;1.01
K;6532;103;329000;2780000;673203.88;1;2;1.04
K;8526;99;322000;2800000;519424.24;1;2;1.01
K;7236;101;338000;2049000;585297.03;1;1;1.00
K;7024;99;324000;3417000;573737.37;1;1;1.00
K;8083;101;321000;2354000;497643.56;1;1;1.00
K;6748;99;331000;2704000;610141.41;1;2;1.01
K;6665;98;351000;2988000;567387.76;1;1;1.00
K;8424;99;323000;1616000;505020.20;1;2;1.02
K;8800;99;325000;2583000;507434.34;1;1;1.00
K;8804;98;321000;2931000;507459.18;1;1;1.00
K;9673;100;319000;2964000;534280.00;1;2;1.02
K;8225;100;322000;1940000;585020.00;1;1;1.00
K;8329;97;336000;692000;397505.15;1;1;1.00
K;9015;97;322000;3319000;595268.04;1;2;1.01
K;8082;102;322000;2629000;508490.20;1;2;1.02
K;7394;96;329000;1905000;557302.08;1;1;1.00
K;5912;100;382000;2634000;654960.00;1;1;1.00
K;7152;98;332000;3015000;526663.27;1;1;1.00
K;6827;102;332000;2639000;668950.98;1;2;1.02
K;7908;99;341000;2834000;563929.29;1;1;1.00
K;6611;101;339000;2799000;715425.74;1;3;1.10
K;8086;100;340000;2890000;483370.00;1;1;1.00
K;8532;98;324000;1213000;411612.24;1;1;1.00
K;9380;100;325000;2558000;518880.00;1;1;1.00
K;6745;100;320000;2980000;599680.00;1;1;1.00
K;6000;98;374000;1043000;493142.86;1;1;1.00
K;8224;96;325000;1372000;457552.08;1;1;1.00
K;6153;98;391000;2611000;678561.22;1;1;1.00
K;6535;105;334000;1954000;625047.62;1;2;1.09
K;9099;100;322000;1919000;490070.00;1;1;1.00
K;6965;97;334000;1268000;512525.77;1;2;1.02
K;7648;98;338000;2698000;559734.69;1;2;1.01
K;5994;90;405000;3234000;577633.33;1;1;1.00
K;8227;100;320000;2635000;635520.00;1;1;1.00
K;9480;100;322000;3547000;723150.00;1;1;1.00
K;5914;100;390000;3459000;700780.00;1;2;1.03
K;7652;95;338000;1743000;545557.89;1;1;1.00
K;6369;101;350000;3193000;525524.75;1;2;1.02
K;8226;98;323000;2571000;542693.88;1;1;1.00
K;6457;100;336000;2586000;606710.00;1;1;1.00
K;6643;98;295000;2469000;730969.39;1;2;1.02
K;7234;104;336000;3598000;663153.85;1;3;1.09
K;8330;98;321000;1866000;479816.33;1;1;1.00
K;5916;96;373000;2115000;576697.92;1;1;1.00
K;8425;100;322000;2614000;531370.00;1;1;1.00
K;6828;97;332000;3483000;559742.27;1;1;1.00
K;7154;98;335000;3262000;588000.00;1;1;1.00
K;9483;100;325000;1076000;426120.00;1;1;1.00
K;7395;100;331000;2999000;672540.00;1;1;1.00
K;7472;100;327000;3260000;520310.00;1;1;1.00
K;6823;93;334000;2138000;496559.14;1;1;1.00
K;8163;98;330000;2079000;525459.18;1;1;1.00
K;8231;100;329000;2874000;541640.00;1;1;1.00
K;5838;102;370000;2114000;733333.33;1;3;1.04
K;8702;98;329000;2351000;487928.57;1;1;1.00
K;9378;100;331000;1991000;508740.00;1;1;1.00
K;7824;95;335000;2861000;709442.11;1;1;1.00
K;7645;100;352000;2346000;522420.00;1;1;1.00
K;8326;99;329000;636000;393353.54;1;2;1.01
K;6749;93;334000;3068000;515021.51;1;2;1.01
K;8901;100;321000;1915000;476540.00;1;1;1.00
K;6909;93;344000;3040000;708612.90;1;1;1.00
K;6961;101;324000;2622000;630950.50;1;2;1.01
K;7025;100;352000;2848000;599340.00;1;1;1.00
K;9192;101;324000;2705000;555742.57;1;2;1.01
K;9481;98;343000;1153000;432306.12;1;1;1.00
K;9193;98;327000;2512000;528673.47;1;1;1.00
K;9577;101;326000;2091000;558099.01;1;2;1.01
K;7229;95;334000;3480000;589684.21;1;2;1.02
K;6224;98;356000;2168000;591000.00;1;1;1.00
K;7562;100;328000;1282000;469460.00;1;1;1.00
K;9669;100;315000;2664000;504970.00;1;1;1.00
K;8332;96;322000;1721000;422822.92;1;1;1.00
K;8639;100;327000;3039000;501340.00;1;1;1.00
K;7650;98;336000;3276000;649163.27;1;1;1.00
K;8635;101;322000;2855000;627534.65;1;2;1.01
K;6298;100;329000;3394000;768330.00;1;2;1.02
K;6907;94;335000;3488000;698691.49;1;2;1.01
K;6370;92;322000;2877000;505978.26;1;1;1.00
K;6964;98;332000;3061000;558224.49;1;1;1.00
K;6155;39;404000;1268000;587410.26;1;1;1.00
K;7028;93;334000;3387000;564666.67;1;1;1.00
K;6744;96;331000;3391000;644750.00;1;1;1.00
K;7477;99;322000;3106000;723151.52;1;1;1.00
K;7558;98;327000;2022000;557530.61;1;1;1.00
K;8706;100;321000;3577000;509560.00;1;1;1.00
K;5998;98;374000;1807000;547530.61;1;1;1.00
K;7092;100;330000;3058000;722960.00;1;1;1.00
K;7156;95;338000;1133000;450378.95;1;1;1.00
K;8428;98;323000;3536000;546795.92;1;2;1.01
K;8530;100;337000;1999000;503290.00;1;1;1.00
K;6830;96;347000;2809000;626020.83;1;1;1.00
K;7397;100;333000;3293000;612540.00;1;1;1.00
K;9016;90;323000;2872000;539233.33;1;1;1.00
K;9102;99;323000;758000;405424.24;1;2;1.02
K;9375;98;323000;3075000;497438.78;1;1;1.00
K;6746;100;331000;2818000;636950.00;1;1;1.00
K;7741;100;342000;3531000;584170.00;1;1;1.00
K;5763;102;386000;2821000;665176.47;1;2;1.02
K;6374;101;333000;2167000;545861.39;1;2;1.01
K;8087;98;299000;2685000;557214.29;1;1;1.00
K;6073;96;373000;2699000;750989.58;1;2;1.01
K;5999;103;374000;2641000;668300.97;1;2;1.03
K;7471;96;324000;2723000;491937.50;1;1;1.00
K;6071;97;377000;3558000;721505.15;1;2;1.01
K;6225;95;358000;3447000;647800.00;1;1;1.00
K;6154;97;376000;2765000;599814.43;1;2;1.02
K;5766;104;367000;3339000;674086.54;1;2;1.04
K;5682;102;380000;1825000;506931.37;1;2;1.03
K;7157;100;339000;2952000;588610.00;1;1;1.00
K;7747;98;340000;3057000;628010.20;1;1;1.00
K;8010;100;306000;2058000;481190.00;1;1;1.00
K;9188;99;325000;1760000;505717.17;1;1;1.00
K;9381;104;324000;2804000;628932.69;1;2;1.04
K;9379;98;321000;2833000;626744.90;1;1;1.00
K;7026;99;337000;1730000;554888.89;1;2;1.01
K;5683;101;383000;2836000;601435.64;1;2;1.03
K;8327;99;328000;2475000;485252.53;1;1;1.00
K;9668;101;317000;3044000;677762.38;1;2;1.01
K;5995;93;383000;2461000;651537.63;1;1;1.00
K;7866;98;323000;2113000;540591.84;1;1;1.00
K;9583;98;320000;2966000;550979.59;1;1;1.00
K;9671;100;317000;2720000;434470.00;1;1;1.00
K;7391;98;328000;2080000;519071.43;1;1;1.00
K;7563;98;328000;3124000;710795.92;1;2;1.02
K;7230;101;332000;2776000;520722.77;1;2;1.01
K;9187;96;317000;3051000;483791.67;1;1;1.00
K;8701;98;328000;1593000;480530.61;1;1;1.00
K;5685;101;384000;3262000;582514.85;1;1;1.00
K;8331;98;321000;1584000;460897.96;1;1;1.00
K;9103;100;329000;1893000;479170.00;1;1;1.00
K;8803;99;321000;2888000;646505.05;1;1;1.00
K;6228;97;354000;3436000;476268.04;1;1;1.00
K;9014;98;320000;2859000;534867.35;1;2;1.01
K;9667;95;296000;1609000;503747.37;1;1;1.00
K;6962;100;330000;2955000;503550.00;1;1;1.00
K;8899;99;338000;2038000;542848.48;1;1;1.00
K;9292;103;327000;2532000;623009.71;1;2;1.03
K;7869;98;325000;1389000;471520.41;1;1;1.00
K;6668;96;334000;2891000;498000.00;1;1;1.00
K;5915;101;375000;3298000;643356.44;1;2;1.01
K;8004;99;324000;1756000;576848.48;1;2;1.02
K;9010;98;328000;2044000;529938.78;1;2;1.02
K;5681;84;380000;3284000;613380.95;1;2;1.01
K;6908;98;341000;2753000;565244.90;1;1;1.00
K;9376;100;321000;2746000;731780.00;1;1;1.00
K;9482;102;322000;3414000;647382.35;1;2;1.02
K;7235;94;345000;3054000;673936.17;1;2;1.03
K;9101;101;312000;2159000;525277.23;1;1;1.00
K;6825;98;335000;2625000;507989.80;1;2;1.01
K;7231;99;333000;2376000;611060.61;1;2;1.02
K;7909;94;330000;1626000;504542.55;1;1;1.00
K;6530;96;337000;2663000;647572.92;1;2;1.01
K;8528;100;322000;3423000;572540.00;1;2;1.02
K;8085;98;324000;2358000;537153.06;1;1;1.00
K;7743;98;334000;2608000;535397.96;1;1;1.00
K;9289;100;320000;1106000;460640.00;1;1;1.00
K;5842;99;357000;2490000;546868.69;1;2;1.02
K;7027;100;339000;2698000;685690.00;1;1;1.00
K;7470;96;324000;1488000;444697.92;1;1;1.00
K;6829;98;323000;2656000;540051.02;1;1;1.00
K;6456;99;354000;2977000;674797.98;1;2;1.02
K;6070;95;377000;3428000;739063.16;1;2;1.01
K;7232;99;334000;2840000;560202.02;1;2;1.01
K;7314;94;335000;3588000;606617.02;1;1;1.00
K;7651;99;338000;3583000;600636.36;1;1;1.00
K;8089;97;328000;1788000;531835.05;1;1;1.00
K;6664;97;331000;2169000;525381.44;1;1;1.00
K;8707;100;339000;2461000;526590.00;1;2;1.02
K;6074;100;375000;3343000;630320.00;1;2;1.05
K;8703;100;320000;2254000;451420.00;1;1;1.00
K;9288;91;319000;3544000;785340.66;1;2;1.02
K;8088;101;326000;3285000;507801.98;1;1;1.00
K;9581;100;316000;870000;417720.00;1;1;1.00
K;8229;100;325000;930000;420740.00;1;1;1.00
K;7318;100;338000;2449000;637170.00;1;2;1.01
K;7393;98;330000;2223000;562867.35;1;1;1.00
K;7745;98;337000;2926000;626489.80;1;1;1.00
K;8801;97;326000;2818000;567731.96;1;1;1.00
K;9100;98;324000;2430000;561938.78;1;1;1.00
K;9484;100;325000;2776000;646740.00;1;1;1.00
K;9011;96;329000;1904000;658979.17;1;1;1.00
K;8333;99;322000;1128000;435606.06;1;1;1.00
K;7155;97;336000;2970000;513340.21;1;2;1.01
K;8637;100;333000;2715000;505770.00;1;1;1.00
K;7392;100;327000;3284000;488450.00;1;1;1.00
K;5765;98;374000;1153000;542765.31;1;2;1.03
K;7912;94;305000;3241000;629255.32;1;1;1.00
K;8228;98;324000;1332000;475826.53;1;1;1.00
K;8534;98;325000;3112000;514510.20;1;1;1.00
K;9477;100;319000;3543000;520820.00;1;1;1.00
K;8165;98;324000;1243000;453908.16;1;1;1.00
K;6670;93;336000;3130000;539344.09;1;1;1.00
K;8427;98;324000;2263000;509489.80;1;1;1.00
K;9098;98;322000;1466000;541489.80;1;2;1.01
K;7823;97;335000;2085000;538340.21;1;1;1.00
K;6458;101;337000;1430000;552148.51;1;3;1.05
K;8164;101;322000;2315000;551653.47;1;2;1.01
K;6152;98;396000;2953000;649234.69;1;1;1.00
K;7023;99;330000;2647000;545343.43;1;2;1.01
K;7233;102;335000;2254000;531254.90;1;2;1.01
K;7313;97;333000;1806000;468938.14;1;2;1.02
K;7740;95;348000;2647000;660894.74;1;1;1.00
K;5918;97;377000;2571000;716752.58;1;2;1.01
K;5913;104;381000;2161000;604625.00;1;2;1.06
K;6072;92;373000;3196000;810934.78;1;2;1.01
K;5997;100;364000;2625000;571200.00;1;1;1.00
K;6227;92;342000;3443000;527880.43;1;1;1.00
K;6911;98;334000;2945000;548071.43;1;1;1.00
K;5762;115;409000;2478000;782756.52;1;3;1.19
K;7474;96;329000;2992000;499562.50;1;1;1.00
K;7649;98;337000;2065000;446061.22;1;1;1.00
K;7826;98;326000;3565000;617061.22;1;2;1.02
K;6295;100;332000;2628000;509430.00;1;1;1.00
K;6151;96;373000;1809000;563552.08;1;1;1.00
K;8084;99;320000;2976000;542989.90;1;2;1.01
K;8898;102;326000;2784000;554000.00;1;2;1.03
K;6531;96;329000;2675000;538979.17;1;1;1.00
K;8529;98;335000;3162000;573826.53;1;1;1.00
K;8904;96;323000;2003000;522093.75;1;1;1.00
K;9293;100;325000;1775000;460650.00;1;1;1.00
K;9578;99;320000;3052000;614565.66;1;2;1.01
K;7315;95;338000;1657000;495136.84;1;2;1.01
K;8902;98;327000;2633000;500775.51;1;1;1.00
K;9008;99;342000;2131000;494232.32;1;2;1.02
K;6610;99;356000;2180000;592484.85;1;3;1.04
K;9579;97;320000;2349000;505494.85;1;1;1.00
K;8006;99;307000;1043000;434080.81;1;2;1.01
K;6644;99;334000;3053000;596676.77;1;2;1.01
K;8638;97;320000;1923000;532907.22;1;1;1.00
K;7867;98;324000;2656000;575897.96;1;1;1.00
K;6292;100;336000;3469000;563740.00;1;2;1.02
K;7557;95;307000;2354000;581673.68;1;1;1.00
K;9670;98;312000;2181000;561897.96;1;1;1.00
K;7151;100;331000;3402000;716190.00;1;1;1.00
K;8230;96;324000;2334000;528208.33;1;1;1.00
K;6747;96;332000;3292000;595416.67;1;1;1.00
K;9582;101;311000;3353000;521584.16;1;2;1.01
K;6454;100;328000;2619000;572590.00;1;2;1.02
K;5844;93;386000;3463000;863591.40;1;2;1.01
K;6533;99;339000;2702000;708373.74;1;2;1.01
K;7090;96;337000;3561000;592666.67;1;1;1.00
K;5767;101;402000;3029000;608217.82;1;2;1.02
K;8166;100;321000;2462000;606830.00;1;1;1.00
K;5684;99;384000;1687000;529414.14;1;2;1.01
K;6960;100;334000;3501000;610610.00;1;1;1.00
K;7914;102;329000;3200000;641362.75;1;1;1.00
K;8007;99;307000;3255000;724959.60;1;2;1.01
K;8008;99;319000;1573000;554333.33;1;2;1.02
K;6371;100;359000;3092000;692820.00;1;2;1.02
K;6910;99;331000;3145000;567636.36;1;1;1.00
K;7868;101;343000;2463000;625405.94;1;2;1.01
K;7396;98;331000;2048000;423683.67;1;1;1.00
K;6963;98;334000;2014000;493418.37;1;1;1.00
K;7153;98;335000;3383000;671326.53;1;1;1.00
K;9291;97;322000;1254000;451711.34;1;1;1.00
K;9290;101;334000;2811000;507118.81;1;2;1.01
K;9191;96;322000;2328000;513135.42;1;1;1.00
K;7646;96;337000;1482000;471364.58;1;1;1.00
K;9294;98;321000;2051000;465561.22;1;1;1.00
K;6294;97;351000;2889000;584350.52;1;2;1.01
K;6750;93;333000;1876000;528569.89;1;1;1.00
K;7150;97;332000;3054000;634000.00;1;2;1.03
K;7827;99;321000;3352000;584878.79;1;1;1.00
K;9012;100;322000;3136000;623410.00;1;1;1.00
K;9194;98;325000;3109000;695591.84;1;1;1.00
K;9476;93;326000;2228000;553559.14;1;1;1.00
K;9666;99;320000;3244000;704212.12;1;1;1.00
K;8005;100;318000;2504000;496210.00;1;1;1.00
K;8223;96;325000;3236000;517562.50;1;1;1.00
K;8222;100;326000;2601000;567420.00;1;1;1.00
K;8421;96;327000;2849000;657927.08;1;1;1.00
K;6223;95;387000;2328000;611452.63;1;1;1.00
K;8708;100;323000;1945000;512690.00;1;1;1.00
K;9382;98;322000;2188000;553326.53;1;1;1.00
K;9190;98;320000;2980000;561265.31;1;1;1.00
K;6296;94;303000;1169000;504053.19;1;1;1.00
K;5840;102;370000;2442000;532941.18;1;2;1.01
K;8807;96;323000;3393000;589562.50;1;1;1.00
K;9478;99;320000;2107000;562111.11;1;2;1.01
K;8328;99;328000;3057000;561323.23;1;2;1.01
K;5919;99;391000;3064000;756212.12;1;2;1.02
K;5764;101;381000;2829000;939495.05;1;3;1.07
K;7560;96;328000;1584000;577135.42;1;1;1.00
K;7825;102;341000;2902000;688813.73;1;2;1.04
K;7473;98;326000;3014000;673846.94;1;1;1.00
K;6226;90;360000;3004000;653722.22;1;2;1.01
K;9295;100;322000;2732000;577770.00;1;1;1.00
K;8430;97;326000;1455000;476484.54;1;2;1.02
K;7564;97;352000;2893000;682041.24;1;1;1.00
K;7915;92;323000;3447000;810858.70;1;2;1.02
K;6001;98;376000;2057000;591530.61;1;1;1.00
K;9377;100;322000;2675000;530910.00;1;1;1.00
K;9580;96;317000;758000;398156.25;1;1;1.00
K;6455;99;330000;2140000;544696.97;1;2;1.01
K;8900;98;306000;1877000;546030.61;1;2;1.01
K;7316;99;338000;2612000;645636.36;1;2;1.01
K;5686;103;370000;2117000;553310.68;1;2;1.05
K;7913;96;327000;2580000;538135.42;1;1;1.00
K;6824;96;335000;3181000;752708.33;1;2;1.01
K;7476;98;331000;3076000;542193.88;1;1;1.00
K;6150;100;378000;3277000;847980.00;1;2;1.02
K;5843;97;368000;3300000;749958.76;1;1;1.00
K;6536;108;351000;3058000;687583.33;1;2;1.07
K;6372;98;342000;3450000;545683.67;1;1;1.00
K;8422;99;310000;1221000;454343.43;1;2;1.01
K;9007;98;325000;2077000;497438.78;1;1;1.00
K;9013;98;322000;1256000;410642.86;1;1;1.00
K;8896;101;322000;2825000;547386.14;1;2;1.01
K;7091;94;332000;3597000;601436.17;1;1;1.00
K;7742;98;335000;1907000;506336.73;1;1;1.00
K;8699;100;325000;2000000;532140.00;1;1;1.00
K;7561;100;328000;887000;418240.00;1;1;1.00
K;6293;100;323000;3573000;492590.00;1;1;1.00
K;8802;100;321000;3395000;625400.00;1;1;1.00
K;8700;100;323000;2617000;522180.00;1;1;1.00
K;8704;100;320000;1882000;438130.00;1;1;1.00
K;6666;98;349000;2339000;588653.06;1;1;1.00
K;5768;100;377000;2801000;550740.00;1;1;1.00
K;6826;94;332000;2827000;639170.21;1;2;1.01
K;7746;99;338000;2840000;662101.01;1;1;1.00
K;9383;100;332000;2795000;569350.00;1;1;1.00
K;6669;97;336000;3464000;777412.37;1;2;1.01
K;8705;97;322000;1067000;453628.87;1;1;1.00
