-------------------------------------------------------------------------------------------------------------------------------------------------------------------

TEIL: A       Gesamtanzahl gefertigt: 2235

FA: 006195     Anzahl gefertigt: 80        MIN: 0T:0h:5m:2s        MAX: 0T:0h:45m:31s        AVG: 0T:0h:9m:52s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006196     Anzahl gefertigt: 80        MIN: 0T:0h:6m:44s        MAX: 0T:0h:33m:3s        AVG: 0T:0h:9m:30s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006197     Anzahl gefertigt: 80        MIN: 0T:0h:6m:42s        MAX: 0T:0h:20m:17s        AVG: 0T:0h:8m:22s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006198     Anzahl gefertigt: 80        MIN: 0T:0h:6m:44s        MAX: 0T:0h:40m:34s        AVG: 0T:0h:10m:53s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006199     Anzahl gefertigt: 80        MIN: 0T:0h:6m:37s        MAX: 0T:0h:30m:2s        AVG: 0T:0h:8m:55s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006260     Anzahl gefertigt: 80        MIN: 0T:0h:7m:16s        MAX: 0T:0h:44m:30s        AVG: 0T:0h:10m:20s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006261     Anzahl gefertigt: 80        MIN: 0T:0h:5m:0s        MAX: 0T:0h:46m:55s        AVG: 0T:0h:7m:40s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 3.75 %
FA: 006262     Anzahl gefertigt: 80        MIN: 0T:0h:4m:57s        MAX: 0T:0h:31m:25s        AVG: 0T:0h:9m:32s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 6.25 %
FA: 006263     Anzahl gefertigt: 80        MIN: 0T:0h:4m:57s        MAX: 0T:0h:35m:1s        AVG: 0T:0h:7m:13s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006264     Anzahl gefertigt: 80        MIN: 0T:0h:7m:6s        MAX: 0T:0h:49m:46s        AVG: 0T:0h:12m:42s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 5.00 %
FA: 006265     Anzahl gefertigt: 80        MIN: 0T:0h:6m:56s        MAX: 0T:0h:24m:29s        AVG: 0T:0h:10m:2s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006266     Anzahl gefertigt: 80        MIN: 0T:0h:6m:54s        MAX: 0T:0h:41m:23s        AVG: 0T:0h:10m:35s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006267     Anzahl gefertigt: 80        MIN: 0T:0h:7m:13s        MAX: 0T:0h:34m:50s        AVG: 0T:0h:9m:44s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006334     Anzahl gefertigt: 80        MIN: 0T:0h:6m:55s        MAX: 0T:0h:43m:21s        AVG: 0T:0h:9m:28s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006335     Anzahl gefertigt: 80        MIN: 0T:0h:6m:55s        MAX: 0T:0h:30m:0s        AVG: 0T:0h:9m:21s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 5.00 %
FA: 006336     Anzahl gefertigt: 80        MIN: 0T:0h:6m:54s        MAX: 0T:0h:42m:5s        AVG: 0T:0h:9m:46s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006337     Anzahl gefertigt: 80        MIN: 0T:0h:6m:53s        MAX: 0T:0h:52m:33s        AVG: 0T:0h:9m:29s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006338     Anzahl gefertigt: 80        MIN: 0T:0h:6m:54s        MAX: 0T:0h:20m:20s        AVG: 0T:0h:9m:9s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006339     Anzahl gefertigt: 80        MIN: 0T:0h:6m:56s        MAX: 0T:0h:54m:56s        AVG: 0T:0h:10m:35s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006340     Anzahl gefertigt: 80        MIN: 0T:0h:6m:32s        MAX: 0T:0h:52m:40s        AVG: 0T:0h:9m:42s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006341     Anzahl gefertigt: 79        MIN: 0T:0h:6m:46s        MAX: 0T:0h:42m:40s        AVG: 0T:0h:11m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 5.06 %
FA: 006342     Anzahl gefertigt: 80        MIN: 0T:0h:6m:57s        MAX: 0T:0h:21m:33s        AVG: 0T:0h:9m:11s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006412     Anzahl gefertigt: 80        MIN: 0T:0h:7m:15s        MAX: 0T:0h:34m:48s        AVG: 0T:0h:9m:52s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006413     Anzahl gefertigt: 80        MIN: 0T:0h:7m:17s        MAX: 0T:0h:40m:39s        AVG: 0T:0h:11m:13s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006414     Anzahl gefertigt: 81        MIN: 0T:0h:7m:17s        MAX: 0T:0h:41m:31s        AVG: 0T:0h:11m:4s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.47 %
FA: 006415     Anzahl gefertigt: 80        MIN: 0T:0h:7m:2s        MAX: 0T:0h:54m:3s        AVG: 0T:0h:13m:18s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006416     Anzahl gefertigt: 80        MIN: 0T:0h:7m:3s        MAX: 0T:0h:58m:24s        AVG: 0T:0h:10m:12s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006417     Anzahl gefertigt: 80        MIN: 0T:0h:7m:3s        MAX: 0T:0h:20m:21s        AVG: 0T:0h:8m:42s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006418     Anzahl gefertigt: 80        MIN: 0T:0h:6m:43s        MAX: 0T:0h:42m:58s        AVG: 0T:0h:10m:13s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006419     Anzahl gefertigt: 80        MIN: 0T:0h:5m:2s        MAX: 0T:0h:37m:47s        AVG: 0T:0h:7m:23s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006420     Anzahl gefertigt: 80        MIN: 0T:0h:4m:55s        MAX: 0T:0h:51m:12s        AVG: 0T:0h:8m:33s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006421     Anzahl gefertigt: 80        MIN: 0T:0h:4m:17s        MAX: 0T:0h:18m:54s        AVG: 0T:0h:6m:34s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006494     Anzahl gefertigt: 80        MIN: 0T:0h:6m:54s        MAX: 0T:0h:44m:54s        AVG: 0T:0h:11m:58s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006495     Anzahl gefertigt: 80        MIN: 0T:0h:7m:16s        MAX: 0T:0h:58m:0s        AVG: 0T:0h:10m:33s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006496     Anzahl gefertigt: 80        MIN: 0T:0h:7m:15s        MAX: 0T:0h:33m:2s        AVG: 0T:0h:9m:34s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006497     Anzahl gefertigt: 80        MIN: 0T:0h:6m:52s        MAX: 0T:0h:33m:3s        AVG: 0T:0h:9m:59s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006498     Anzahl gefertigt: 80        MIN: 0T:0h:7m:15s        MAX: 0T:0h:47m:19s        AVG: 0T:0h:9m:14s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006499     Anzahl gefertigt: 80        MIN: 0T:0h:7m:12s        MAX: 0T:0h:39m:44s        AVG: 0T:0h:9m:41s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006500     Anzahl gefertigt: 80        MIN: 0T:0h:4m:55s        MAX: 0T:0h:23m:57s        AVG: 0T:0h:7m:18s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006501     Anzahl gefertigt: 80        MIN: 0T:0h:5m:2s        MAX: 0T:0h:38m:47s        AVG: 0T:0h:7m:37s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006502     Anzahl gefertigt: 80        MIN: 0T:0h:4m:54s        MAX: 0T:0h:47m:29s        AVG: 0T:0h:6m:46s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006503     Anzahl gefertigt: 80        MIN: 0T:0h:4m:27s        MAX: 0T:0h:23m:44s        AVG: 0T:0h:7m:37s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006504     Anzahl gefertigt: 80        MIN: 0T:0h:4m:27s        MAX: 0T:0h:28m:14s        AVG: 0T:0h:7m:40s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006577     Anzahl gefertigt: 80        MIN: 0T:0h:4m:55s        MAX: 0T:0h:42m:51s        AVG: 0T:0h:8m:38s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006578     Anzahl gefertigt: 80        MIN: 0T:0h:5m:2s        MAX: 0T:0h:58m:17s        AVG: 0T:0h:8m:48s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006579     Anzahl gefertigt: 80        MIN: 0T:0h:4m:54s        MAX: 0T:0h:18m:36s        AVG: 0T:0h:7m:29s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 7.50 %
FA: 006580     Anzahl gefertigt: 80        MIN: 0T:0h:4m:53s        MAX: 0T:0h:28m:37s        AVG: 0T:0h:8m:57s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006581     Anzahl gefertigt: 80        MIN: 0T:0h:5m:4s        MAX: 0T:0h:45m:14s        AVG: 0T:0h:8m:44s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006582     Anzahl gefertigt: 80        MIN: 0T:0h:7m:26s        MAX: 0T:0h:58m:12s        AVG: 0T:0h:10m:6s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 3.75 %
FA: 006583     Anzahl gefertigt: 80        MIN: 0T:0h:7m:25s        MAX: 0T:0h:56m:9s        AVG: 0T:0h:10m:32s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006584     Anzahl gefertigt: 80        MIN: 0T:0h:4m:23s        MAX: 0T:0h:49m:58s        AVG: 0T:0h:7m:22s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006628     Anzahl gefertigt: 79        MIN: 0T:0h:4m:52s        MAX: 0T:0h:27m:21s        AVG: 0T:0h:7m:16s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006629     Anzahl gefertigt: 80        MIN: 0T:0h:4m:52s        MAX: 0T:0h:50m:47s        AVG: 0T:0h:8m:23s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006630     Anzahl gefertigt: 80        MIN: 0T:0h:4m:51s        MAX: 0T:0h:22m:17s        AVG: 0T:0h:8m:15s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006631     Anzahl gefertigt: 80        MIN: 0T:0h:4m:52s        MAX: 0T:0h:37m:36s        AVG: 0T:0h:7m:24s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006655     Anzahl gefertigt: 80        MIN: 0T:0h:4m:45s        MAX: 0T:0h:24m:9s        AVG: 0T:0h:8m:6s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006656     Anzahl gefertigt: 80        MIN: 0T:0h:7m:31s        MAX: 0T:0h:37m:35s        AVG: 0T:0h:10m:35s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006657     Anzahl gefertigt: 80        MIN: 0T:0h:4m:39s        MAX: 0T:0h:58m:5s        AVG: 0T:0h:7m:5s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006706     Anzahl gefertigt: 80        MIN: 0T:0h:4m:49s        MAX: 0T:0h:19m:12s        AVG: 0T:0h:6m:11s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006707     Anzahl gefertigt: 80        MIN: 0T:0h:4m:50s        MAX: 0T:0h:41m:44s        AVG: 0T:0h:7m:17s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006708     Anzahl gefertigt: 80        MIN: 0T:0h:4m:44s        MAX: 0T:0h:40m:55s        AVG: 0T:0h:8m:52s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006709     Anzahl gefertigt: 79        MIN: 0T:0h:8m:2s        MAX: 0T:0h:51m:12s        AVG: 0T:0h:10m:53s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006710     Anzahl gefertigt: 80        MIN: 0T:0h:8m:0s        MAX: 0T:0h:55m:13s        AVG: 0T:0h:11m:21s     MIN_FAIL: 2       MAX_FAIL: 2        AVG_FAIL: 2.50 %
FA: 006711     Anzahl gefertigt: 80        MIN: 0T:0h:8m:1s        MAX: 0T:0h:27m:47s        AVG: 0T:0h:10m:26s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006712     Anzahl gefertigt: 80        MIN: 0T:0h:8m:2s        MAX: 0T:0h:51m:46s        AVG: 0T:0h:11m:43s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006713     Anzahl gefertigt: 80        MIN: 0T:0h:8m:3s        MAX: 0T:0h:48m:26s        AVG: 0T:0h:11m:50s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006714     Anzahl gefertigt: 80        MIN: 0T:0h:8m:3s        MAX: 0T:0h:47m:56s        AVG: 0T:0h:10m:42s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006786     Anzahl gefertigt: 80        MIN: 0T:0h:4m:47s        MAX: 0T:0h:36m:28s        AVG: 0T:0h:7m:37s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006787     Anzahl gefertigt: 80        MIN: 0T:0h:4m:50s        MAX: 0T:0h:43m:17s        AVG: 0T:0h:7m:12s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006788     Anzahl gefertigt: 80        MIN: 0T:0h:4m:45s        MAX: 0T:0h:56m:25s        AVG: 0T:0h:7m:29s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006789     Anzahl gefertigt: 80        MIN: 0T:0h:8m:10s        MAX: 0T:0h:46m:7s        AVG: 0T:0h:10m:59s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006790     Anzahl gefertigt: 80        MIN: 0T:0h:8m:6s        MAX: 0T:0h:46m:49s        AVG: 0T:0h:10m:27s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006791     Anzahl gefertigt: 80        MIN: 0T:0h:7m:31s        MAX: 0T:0h:27m:36s        AVG: 0T:0h:10m:19s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006792     Anzahl gefertigt: 80        MIN: 0T:0h:7m:43s        MAX: 0T:0h:15m:40s        AVG: 0T:0h:9m:23s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006793     Anzahl gefertigt: 80        MIN: 0T:0h:4m:31s        MAX: 0T:0h:18m:19s        AVG: 0T:0h:7m:0s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006794     Anzahl gefertigt: 80        MIN: 0T:0h:4m:49s        MAX: 0T:0h:23m:56s        AVG: 0T:0h:7m:24s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006795     Anzahl gefertigt: 80        MIN: 0T:0h:4m:35s        MAX: 0T:0h:37m:8s        AVG: 0T:0h:7m:20s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006872     Anzahl gefertigt: 80        MIN: 0T:0h:4m:58s        MAX: 0T:0h:21m:34s        AVG: 0T:0h:7m:19s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006873     Anzahl gefertigt: 80        MIN: 0T:0h:4m:57s        MAX: 0T:0h:43m:43s        AVG: 0T:0h:7m:53s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 7.50 %
FA: 006874     Anzahl gefertigt: 80        MIN: 0T:0h:4m:59s        MAX: 0T:0h:46m:49s        AVG: 0T:0h:9m:21s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 006875     Anzahl gefertigt: 80        MIN: 0T:0h:5m:1s        MAX: 0T:0h:31m:42s        AVG: 0T:0h:8m:39s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006876     Anzahl gefertigt: 80        MIN: 0T:0h:5m:4s        MAX: 0T:0h:51m:32s        AVG: 0T:0h:7m:51s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006877     Anzahl gefertigt: 80        MIN: 0T:0h:5m:0s        MAX: 0T:0h:29m:44s        AVG: 0T:0h:7m:19s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006878     Anzahl gefertigt: 80        MIN: 0T:0h:8m:14s        MAX: 0T:0h:33m:3s        AVG: 0T:0h:10m:29s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006879     Anzahl gefertigt: 80        MIN: 0T:0h:7m:52s        MAX: 0T:0h:59m:59s        AVG: 0T:0h:12m:14s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006880     Anzahl gefertigt: 80        MIN: 0T:0h:5m:0s        MAX: 0T:0h:44m:3s        AVG: 0T:0h:8m:35s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006881     Anzahl gefertigt: 80        MIN: 0T:0h:4m:50s        MAX: 0T:0h:49m:8s        AVG: 0T:0h:7m:31s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006935     Anzahl gefertigt: 78        MIN: 0T:0h:8m:36s        MAX: 0T:0h:42m:33s        AVG: 0T:0h:12m:38s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006936     Anzahl gefertigt: 80        MIN: 0T:0h:8m:25s        MAX: 0T:0h:32m:29s        AVG: 0T:0h:10m:40s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006937     Anzahl gefertigt: 80        MIN: 0T:0h:8m:25s        MAX: 0T:0h:27m:18s        AVG: 0T:0h:10m:56s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006938     Anzahl gefertigt: 80        MIN: 0T:0h:8m:20s        MAX: 0T:0h:47m:40s        AVG: 0T:0h:12m:4s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006939     Anzahl gefertigt: 80        MIN: 0T:0h:4m:50s        MAX: 0T:0h:36m:18s        AVG: 0T:0h:6m:55s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006940     Anzahl gefertigt: 80        MIN: 0T:0h:4m:49s        MAX: 0T:0h:47m:30s        AVG: 0T:0h:6m:59s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 006941     Anzahl gefertigt: 80        MIN: 0T:0h:4m:45s        MAX: 0T:0h:22m:0s        AVG: 0T:0h:6m:40s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 006999     Anzahl gefertigt: 80        MIN: 0T:0h:4m:49s        MAX: 0T:0h:12m:22s        AVG: 0T:0h:5m:46s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007000     Anzahl gefertigt: 80        MIN: 0T:0h:4m:58s        MAX: 0T:0h:36m:10s        AVG: 0T:0h:7m:51s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007001     Anzahl gefertigt: 80        MIN: 0T:0h:4m:55s        MAX: 0T:0h:19m:34s        AVG: 0T:0h:6m:19s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007002     Anzahl gefertigt: 80        MIN: 0T:0h:4m:54s        MAX: 0T:0h:55m:0s        AVG: 0T:0h:7m:1s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007003     Anzahl gefertigt: 80        MIN: 0T:0h:8m:37s        MAX: 0T:0h:34m:52s        AVG: 0T:0h:11m:13s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007004     Anzahl gefertigt: 80        MIN: 0T:0h:8m:15s        MAX: 0T:0h:45m:8s        AVG: 0T:0h:11m:2s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007060     Anzahl gefertigt: 80        MIN: 0T:0h:8m:43s        MAX: 0T:0h:39m:53s        AVG: 0T:0h:12m:13s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007061     Anzahl gefertigt: 80        MIN: 0T:0h:8m:48s        MAX: 0T:0h:52m:59s        AVG: 0T:0h:12m:12s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007062     Anzahl gefertigt: 80        MIN: 0T:0h:8m:46s        MAX: 0T:0h:55m:19s        AVG: 0T:0h:13m:45s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 007063     Anzahl gefertigt: 80        MIN: 0T:0h:8m:18s        MAX: 0T:0h:39m:59s        AVG: 0T:0h:12m:31s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007064     Anzahl gefertigt: 80        MIN: 0T:0h:4m:50s        MAX: 0T:0h:37m:3s        AVG: 0T:0h:8m:49s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007065     Anzahl gefertigt: 80        MIN: 0T:0h:4m:45s        MAX: 0T:0h:21m:37s        AVG: 0T:0h:6m:25s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007066     Anzahl gefertigt: 80        MIN: 0T:0h:4m:45s        MAX: 0T:0h:40m:11s        AVG: 0T:0h:9m:56s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 007067     Anzahl gefertigt: 80        MIN: 0T:0h:4m:47s        MAX: 0T:0h:43m:58s        AVG: 0T:0h:7m:8s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 007122     Anzahl gefertigt: 80        MIN: 0T:0h:4m:47s        MAX: 0T:0h:50m:57s        AVG: 0T:0h:7m:23s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007123     Anzahl gefertigt: 80        MIN: 0T:0h:9m:21s        MAX: 0T:0h:53m:5s        AVG: 0T:0h:12m:32s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007124     Anzahl gefertigt: 80        MIN: 0T:0h:9m:21s        MAX: 0T:0h:46m:55s        AVG: 0T:0h:12m:24s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007125     Anzahl gefertigt: 80        MIN: 0T:0h:9m:3s        MAX: 0T:0h:49m:36s        AVG: 0T:0h:13m:16s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 007126     Anzahl gefertigt: 81        MIN: 0T:0h:8m:36s        MAX: 0T:0h:47m:31s        AVG: 0T:0h:13m:1s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.23 %
FA: 007127     Anzahl gefertigt: 80        MIN: 0T:0h:4m:43s        MAX: 0T:0h:39m:21s        AVG: 0T:0h:9m:48s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 007128     Anzahl gefertigt: 80        MIN: 0T:0h:4m:47s        MAX: 0T:0h:40m:6s        AVG: 0T:0h:7m:26s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007129     Anzahl gefertigt: 80        MIN: 0T:0h:4m:46s        MAX: 0T:0h:50m:48s        AVG: 0T:0h:7m:18s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007196     Anzahl gefertigt: 80        MIN: 0T:0h:4m:47s        MAX: 0T:0h:59m:22s        AVG: 0T:0h:7m:43s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007197     Anzahl gefertigt: 80        MIN: 0T:0h:4m:46s        MAX: 0T:0h:24m:54s        AVG: 0T:0h:7m:25s     MIN_FAIL: 1       MAX_FAIL: 2        AVG_FAIL: 6.25 %
FA: 007198     Anzahl gefertigt: 80        MIN: 0T:0h:4m:54s        MAX: 0T:0h:46m:22s        AVG: 0T:0h:8m:6s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007199     Anzahl gefertigt: 80        MIN: 0T:0h:4m:53s        MAX: 0T:0h:40m:50s        AVG: 0T:0h:7m:0s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
FA: 007200     Anzahl gefertigt: 80        MIN: 0T:0h:4m:48s        MAX: 0T:0h:18m:45s        AVG: 0T:0h:6m:37s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 2.50 %
FA: 007201     Anzahl gefertigt: 80        MIN: 0T:0h:4m:54s        MAX: 0T:0h:37m:40s        AVG: 0T:0h:8m:34s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 007202     Anzahl gefertigt: 80        MIN: 0T:0h:4m:49s        MAX: 0T:0h:38m:29s        AVG: 0T:0h:7m:11s     MIN_FAIL: 1       MAX_FAIL: 1        AVG_FAIL: 1.25 %
FA: 007203     Anzahl gefertigt: 80        MIN: 0T:0h:9m:28s        MAX: 0T:0h:56m:36s        AVG: 0T:0h:12m:14s     MIN_FAIL: 0       MAX_FAIL: 0        AVG_FAIL: 0.00 %
