TEIL;FA;COUNT;MIN;MAX;AVG
E;006555              ;100;314.00;2053.00;463.67
E;006556              ;100;283.00;3277.00;521.14
E;006557              ;100;323.00;2216.00;498.62
E;006558              ;100;323.00;2348.00;615.96
E;006559              ;100;315.00;2892.00;568.91
E;006560              ;100;315.00;1482.00;422.61
E;006619              ;100;316.00;2684.00;546.24
E;006620              ;100;333.00;866.00;416.06
E;006621              ;100;288.00;2073.00;450.70
E;006649              ;100;325.00;2310.00;528.75
E;006650              ;100;285.00;1032.00;434.70
E;006685              ;100;320.00;3429.00;607.79
E;006686              ;100;319.00;2308.00;534.36
E;006687              ;100;334.00;2922.00;507.49
E;006688              ;100;299.00;1998.00;517.00
E;006689              ;100;327.00;1149.00;440.05
E;006690              ;100;326.00;3393.00;565.88
E;006691              ;100;355.00;2160.00;614.91
E;006765              ;100;320.00;2985.00;702.47
E;006766              ;99;338.00;2966.00;584.46
E;006767              ;60;320.00;1389.00;459.45
E;006768              ;100;335.00;2792.00;509.90
E;006769              ;100;321.00;2278.00;655.64
E;006770              ;100;336.00;3255.00;533.35
E;006771              ;100;337.00;3213.00;534.96
E;006847              ;100;337.00;2202.00;533.57
E;006848              ;100;337.00;2894.00;519.88
E;006849              ;100;347.00;2190.00;566.58
E;006850              ;100;358.00;2863.00;616.45
E;006851              ;100;339.00;2112.00;485.99
E;006852              ;101;338.00;3576.00;501.66
E;006853              ;100;317.00;2826.00;480.94
E;006854              ;100;334.00;3022.00;627.15
E;006906              ;40;317.00;3385.00;710.45
E;006920              ;100;321.00;2088.00;456.01
E;006921              ;100;313.00;762.00;379.22
E;006922              ;100;312.00;1511.00;421.59
E;006923              ;100;325.00;2196.00;431.05
E;006924              ;100;292.00;2516.00;553.60
E;006980              ;100;320.00;1779.00;450.14
E;006981              ;100;319.00;2697.00;489.13
E;006982              ;100;322.00;2476.00;481.47
E;006983              ;100;321.00;2529.00;443.06
E;006984              ;100;322.00;1468.00;432.58
E;006985              ;100;328.00;2712.00;587.08
E;007041              ;100;311.00;2645.00;438.60
E;007042              ;101;312.00;3077.00;457.85
E;007043              ;99;310.00;2676.00;431.43
E;007044              ;100;311.00;1478.00;458.48
E;007045              ;100;355.00;2146.00;498.44
E;007046              ;100;336.00;3559.00;527.83
E;007111              ;100;314.00;2876.00;494.04
E;007112              ;100;349.00;1654.00;509.59
E;007113              ;100;347.00;3091.00;584.34
E;007114              ;100;347.00;3203.00;629.27
E;007115              ;100;348.00;3393.00;636.32
E;007174              ;100;348.00;3568.00;669.88
E;007175              ;100;324.00;2045.00;444.08
E;007176              ;100;310.00;3200.00;467.35
E;007177              ;100;308.00;2545.00;497.27
E;007178              ;98;313.00;3118.00;525.03
E;007179              ;100;313.00;3106.00;477.63
E;007180              ;100;314.00;3071.00;605.15
E;007181              ;100;314.00;1724.00;402.67
E;007252              ;100;315.00;1954.00;462.57
E;007253              ;100;317.00;1241.00;437.17
E;007254              ;100;330.00;2694.00;516.76
E;007255              ;100;297.00;1542.00;512.08
E;007256              ;101;315.00;1771.00;480.56
E;007257              ;100;313.00;2410.00;441.34
E;007258              ;100;322.00;1419.00;443.94
E;007259              ;100;316.00;2603.00;536.19
E;007334              ;100;318.00;1962.00;499.50
E;007335              ;100;314.00;3017.00;523.01
E;007336              ;99;313.00;2845.00;572.63
E;007337              ;100;363.00;948.00;459.15
E;007338              ;100;336.00;2531.00;560.65
E;007339              ;100;315.00;3021.00;505.84
E;007340              ;100;314.00;3053.00;529.68
E;007414              ;101;312.00;2492.00;497.83
E;007415              ;100;328.00;2101.00;490.75
E;007416              ;100;373.00;2977.00;577.03
E;007417              ;101;353.00;2092.00;509.48
E;007418              ;100;384.00;1933.00;525.08
E;007419              ;100;312.00;3031.00;533.16
E;007420              ;100;315.00;1728.00;452.41
E;007421              ;100;315.00;1074.00;411.15
E;007495              ;100;290.00;2648.00;443.92
E;007496              ;100;308.00;2376.00;454.46
E;007497              ;100;311.00;2847.00;514.27
E;007498              ;100;324.00;2706.00;448.20
E;007499              ;100;326.00;1323.00;398.89
E;007500              ;100;313.00;2859.00;503.40
E;007501              ;100;314.00;3339.00;404.88
E;007502              ;100;292.00;3536.00;504.26
E;007581              ;100;342.00;3079.00;581.21
E;007582              ;101;328.00;1014.00;473.09
E;007583              ;101;312.00;2802.00;491.39
E;007584              ;100;309.00;2048.00;442.81
E;007585              ;100;324.00;1958.00;443.17
E;007586              ;99;322.00;2451.00;621.04
E;007587              ;100;314.00;1336.00;386.70
E;007588              ;100;324.00;1721.00;440.54
E;007670              ;100;314.00;2453.00;458.40
E;007671              ;100;325.00;3435.00;586.22
E;007672              ;100;314.00;2393.00;473.85
E;007673              ;100;304.00;1833.00;487.14
E;007674              ;100;307.00;2863.00;514.85
E;007675              ;100;309.00;2030.00;444.73
E;007676              ;100;308.00;2650.00;498.73
E;007677              ;100;303.00;1001.00;386.84
E;007763              ;100;335.00;2878.00;495.38
E;007764              ;100;355.00;2915.00;512.46
E;007765              ;100;314.00;2646.00;532.24
E;007766              ;100;320.00;1162.00;480.44
E;007767              ;100;329.00;1558.00;465.24
E;007768              ;100;316.00;2607.00;472.68
E;007769              ;100;325.00;2855.00;514.15
E;007770              ;101;291.00;3548.00;526.01
E;007835              ;100;348.00;3231.00;765.60
E;007836              ;100;324.00;1966.00;562.96
E;007837              ;100;327.00;2982.00;659.11
E;007838              ;100;347.00;1872.00;552.58
E;007878              ;100;334.00;3229.00;647.34
E;007879              ;100;342.00;3405.00;621.39
E;007880              ;99;303.00;2769.00;566.73
E;007881              ;100;304.00;3176.00;413.36
E;007932              ;100;305.00;1436.00;429.18
E;007933              ;100;314.00;2137.00;440.29
E;007934              ;100;304.00;2265.00;481.21
E;007935              ;100;305.00;2871.00;488.11
E;007936              ;100;305.00;1378.00;387.56
E;007937              ;100;312.00;1369.00;401.27
E;007938              ;100;288.00;2114.00;492.89
E;007939              ;100;322.00;838.00;402.79
E;008024              ;100;306.00;3059.00;483.93
E;008025              ;101;305.00;2123.00;489.81
E;008026              ;100;298.00;2829.00;446.09
E;008027              ;100;311.00;1971.00;486.50
E;008028              ;100;302.00;2689.00;459.11
E;008029              ;100;302.00;1646.00;412.00
E;008030              ;98;300.00;1528.00;477.83
E;008106              ;101;314.00;2193.00;456.81
E;008107              ;100;314.00;2847.00;463.70
E;008108              ;100;316.00;1605.00;422.89
E;008109              ;100;306.00;2651.00;460.62
E;008110              ;100;305.00;2450.00;458.67
E;008111              ;100;284.00;2625.00;522.36
E;008112              ;100;306.00;1930.00;423.88
E;008113              ;100;310.00;2830.00;453.52
E;008178              ;100;304.00;2486.00;494.01
E;008179              ;101;313.00;1377.00;392.10
E;008180              ;100;305.00;2493.00;538.96
E;008181              ;100;311.00;1496.00;438.69
E;008182              ;100;306.00;2786.00;465.70
E;008183              ;100;306.00;3418.00;466.57
E;008184              ;100;293.00;2140.00;471.70
E;008251              ;100;315.00;1474.00;408.85
E;008252              ;100;312.00;2706.00;435.45
E;008253              ;100;281.00;2075.00;478.14
E;008254              ;100;310.00;1571.00;394.11
E;008255              ;100;271.00;2363.00;453.91
E;008256              ;100;303.00;2608.00;465.98
E;008257              ;100;314.00;1417.00;399.48
E;008258              ;100;301.00;2760.00;504.81
E;008259              ;100;319.00;1117.00;393.52
E;008333              ;100;322.00;1128.00;435.61
E;008351              ;97;319.00;1261.00;434.34
E;008352              ;98;320.00;3542.00;465.26
E;008353              ;99;324.00;1055.00;387.77
E;008354              ;98;305.00;3077.00;462.51
E;008355              ;98;313.00;507.00;350.31
E;008356              ;98;305.00;2166.00;504.90
E;008357              ;98;305.00;753.00;364.09
E;008358              ;98;304.00;902.00;375.44
E;008359              ;99;305.00;1079.00;383.18
E;008451              ;99;313.00;2800.00;491.15
E;008452              ;100;296.00;2880.00;543.14
E;008453              ;100;306.00;1480.00;405.83
E;008454              ;100;310.00;1413.00;426.94
E;008455              ;100;308.00;2218.00;461.54
E;008456              ;100;316.00;2357.00;497.27
E;008457              ;100;309.00;2481.00;491.69
E;008458              ;100;320.00;1497.00;408.29
E;008459              ;100;320.00;2541.00;459.24
E;008460              ;100;307.00;2861.00;437.26
E;008557              ;99;309.00;3392.00;572.54
E;008558              ;200;296.00;3335.00;525.30
E;008560              ;100;305.00;828.00;374.08
E;008561              ;103;293.00;2314.00;570.25
E;008562              ;101;316.00;2815.00;491.71
E;008563              ;100;307.00;1753.00;463.71
E;008564              ;100;318.00;2273.00;444.66
E;008565              ;100;316.00;1036.00;424.00
E;008566              ;100;296.00;1888.00;499.25
E;008652              ;100;320.00;2776.00;498.99
E;008653              ;100;309.00;923.00;374.06
E;008654              ;100;309.00;1401.00;472.14
E;008655              ;100;309.00;3516.00;506.75
E;008656              ;101;320.00;2126.00;426.49
E;008657              ;100;320.00;2549.00;525.28
E;008728              ;100;318.00;718.00;388.81
E;008729              ;100;317.00;1700.00;416.69
E;008730              ;100;317.00;2697.00;469.79
E;008731              ;100;319.00;2555.00;433.50
E;008732              ;99;310.00;1210.00;412.07
E;008733              ;100;312.00;2749.00;516.39
E;008734              ;101;314.00;1887.00;451.20
E;008735              ;100;322.00;2577.00;456.18
E;008736              ;99;315.00;2303.00;494.19
E;008826              ;101;314.00;2668.00;435.43
E;008827              ;99;315.00;2011.00;425.26
E;008828              ;101;315.00;2600.00;486.62
E;008829              ;100;322.00;880.00;386.78
E;008830              ;100;302.00;1270.00;406.98
E;008831              ;100;301.00;2605.00;483.99
E;008832              ;100;300.00;1413.00;439.15
E;008833              ;100;312.00;1735.00;439.53
E;008834              ;98;309.00;2715.00;451.78
E;008924              ;100;302.00;3306.00;553.08
E;008925              ;100;317.00;2609.00;473.87
E;008926              ;100;319.00;1926.00;451.00
E;008927              ;100;307.00;3449.00;693.74
E;008928              ;100;285.00;2689.00;466.73
E;008929              ;98;308.00;1876.00;476.89
E;008930              ;100;318.00;2405.00;441.16
E;008931              ;100;308.00;1391.00;455.87
E;008932              ;100;310.00;2147.00;467.56
E;009033              ;100;311.00;2423.00;436.31
E;009034              ;100;310.00;2145.00;502.27
E;009035              ;100;317.00;2581.00;457.40
E;009036              ;100;305.00;2567.00;500.36
E;009037              ;100;303.00;846.00;379.03
E;009038              ;100;315.00;1687.00;423.12
E;009039              ;100;306.00;2313.00;468.23
E;009040              ;100;306.00;2571.00;443.00
E;009041              ;101;297.00;1723.00;445.47
E;009118              ;100;316.00;3339.00;687.54
E;009119              ;99;316.00;1514.00;409.37
E;009120              ;100;304.00;2942.00;534.50
E;009121              ;100;303.00;1087.00;421.47
E;009122              ;99;299.00;1488.00;452.95
E;009123              ;100;301.00;2912.00;404.08
E;009124              ;100;300.00;2583.00;517.41
E;009125              ;100;309.00;2017.00;411.67
E;009211              ;101;267.00;2451.00;459.99
E;009212              ;100;299.00;2542.00;478.73
E;009213              ;100;299.00;1766.00;424.18
E;009214              ;100;303.00;1566.00;437.69
E;009215              ;100;312.00;2484.00;427.67
E;009216              ;100;311.00;1007.00;389.58
E;009217              ;100;302.00;2559.00;413.60
E;009218              ;100;301.00;1390.00;377.32
E;009219              ;100;313.00;1553.00;443.17
E;009312              ;100;308.00;1784.00;399.11
E;009313              ;100;299.00;2325.00;467.50
E;009314              ;100;304.00;618.00;352.92
E;009315              ;100;313.00;1839.00;433.95
E;009316              ;100;305.00;3053.00;453.70
E;009317              ;100;306.00;1606.00;412.25
E;009318              ;99;307.00;1082.00;408.79
E;009319              ;100;308.00;843.00;376.53
E;009402              ;100;316.00;1967.00;420.32
E;009403              ;100;305.00;2704.00;496.02
E;009404              ;101;306.00;2401.00;449.08
E;009405              ;99;306.00;1530.00;412.04
E;009406              ;100;307.00;721.00;368.78
E;009407              ;100;309.00;3184.00;496.02
E;009408              ;100;320.00;1581.00;450.46
E;009409              ;100;312.00;2292.00;453.06
E;009410              ;100;310.00;3036.00;440.46
E;009504              ;98;268.00;3235.00;495.51
E;009505              ;101;308.00;973.00;398.34
E;009506              ;100;305.00;1775.00;505.23
E;009507              ;100;291.00;2408.00;479.44
E;009508              ;100;305.00;3162.00;534.53
E;009509              ;100;307.00;825.00;375.11
E;009510              ;100;305.00;1830.00;447.21
E;009511              ;99;305.00;2932.00;439.26
E;009512              ;98;306.00;2801.00;509.57
E;009513              ;100;306.00;2295.00;483.35
E;009601              ;99;305.00;2332.00;474.93
E;009602              ;100;315.00;861.00;356.64
E;009603              ;100;309.00;1772.00;451.62
E;009604              ;100;318.00;2483.00;447.81
E;009605              ;100;309.00;1046.00;427.40
